ENSG00000144021	ENSG00000155229	Protein	Protein	PPI
ENSG00000071051	ENSG00000135540	Protein	Protein	PPI
ENSG00000117758	ENSG00000165804	Protein	Protein	PPI
ENSG00000184260	ENSG00000205531	Protein	Protein	PPI
ENSG00000163975	ENSG00000167004	Protein	Protein	PPI
ENSG00000124788	ENSG00000170291	Protein	Protein	PPI
ENSG00000105618	ENSG00000183258	Protein	Protein	PPI
ENSG00000101191	ENSG00000198373	Protein	Protein	PPI
ENSG00000130706	ENSG00000173692	Protein	Protein	PPI
ENSG00000132382	ENSG00000188846	Protein	Protein	PPI
ENSG00000136897	ENSG00000143314	Protein	Protein	PPI
ENSG00000108055	ENSG00000148400	Protein	Protein	PPI
ENSG00000053747	ENSG00000104368	Protein	Protein	PPI
ENSG00000066044	ENSG00000184675	Protein	Protein	PPI
ENSG00000084093	ENSG00000108840	Protein	Protein	PPI
ENSG00000111530	ENSG00000133226	Protein	Protein	PPI
ENSG00000007392	ENSG00000259494	Protein	Protein	PPI
ENSG00000146457	ENSG00000184937	Protein	Protein	PPI
ENSG00000029363	ENSG00000065526	Protein	Protein	PPI
ENSG00000146674	ENSG00000186350	Protein	Protein	PPI
ENSG00000145220	ENSG00000273802	Protein	Protein	PPI
ENSG00000105404	ENSG00000129625	Protein	Protein	PPI
ENSG00000136888	ENSG00000182195	Protein	Protein	PPI
ENSG00000020922	ENSG00000197386	Protein	Protein	PPI
ENSG00000115806	ENSG00000165672	Protein	Protein	PPI
ENSG00000170004	ENSG00000276410	Protein	Protein	PPI
ENSG00000131876	ENSG00000152133	Protein	Protein	PPI
ENSG00000124762	ENSG00000164733	Protein	Protein	PPI
ENSG00000096384	ENSG00000172977	Protein	Protein	PPI
ENSG00000073584	ENSG00000080503	Protein	Protein	PPI
ENSG00000108561	ENSG00000138095	Protein	Protein	PPI
ENSG00000121904	ENSG00000136997	Protein	Protein	PPI
ENSG00000116016	ENSG00000125107	Protein	Protein	PPI
ENSG00000111445	ENSG00000143321	Protein	Protein	PPI
ENSG00000080709	ENSG00000080709	Protein	Protein	PPI
ENSG00000102178	ENSG00000166441	Protein	Protein	PPI
ENSG00000132589	ENSG00000164163	Protein	Protein	PPI
ENSG00000094916	ENSG00000149636	Protein	Protein	PPI
ENSG00000146834	ENSG00000234127	Protein	Protein	PPI
ENSG00000167642	ENSG00000196313	Protein	Protein	PPI
ENSG00000132716	ENSG00000135679	Protein	Protein	PPI
ENSG00000055130	ENSG00000162688	Protein	Protein	PPI
ENSG00000167552	ENSG00000169231	Protein	Protein	PPI
ENSG00000122515	ENSG00000127616	Protein	Protein	PPI
ENSG00000158417	ENSG00000205213	Protein	Protein	PPI
ENSG00000055130	ENSG00000136997	Protein	Protein	PPI
ENSG00000100991	ENSG00000144935	Protein	Protein	PPI
ENSG00000153339	ENSG00000171853	Protein	Protein	PPI
ENSG00000163161	ENSG00000171681	Protein	Protein	PPI
ENSG00000079246	ENSG00000126267	Protein	Protein	PPI
ENSG00000138190	ENSG00000149636	Protein	Protein	PPI
ENSG00000118260	ENSG00000143442	Protein	Protein	PPI
ENSG00000112592	ENSG00000148835	Protein	Protein	PPI
ENSG00000096968	ENSG00000145675	Protein	Protein	PPI
ENSG00000108561	ENSG00000135972	Protein	Protein	PPI
ENSG00000100726	ENSG00000172977	Protein	Protein	PPI
ENSG00000100603	ENSG00000102178	Protein	Protein	PPI
ENSG00000141367	ENSG00000198742	Protein	Protein	PPI
ENSG00000113575	ENSG00000142149	Protein	Protein	PPI
ENSG00000161011	ENSG00000163932	Protein	Protein	PPI
ENSG00000168283	ENSG00000204713	Protein	Protein	PPI
ENSG00000136213	ENSG00000185920	Protein	Protein	PPI
ENSG00000101096	ENSG00000135679	Protein	Protein	PPI
ENSG00000123975	ENSG00000157456	Protein	Protein	PPI
ENSG00000133731	ENSG00000160307	Protein	Protein	PPI
ENSG00000066044	ENSG00000078747	Protein	Protein	PPI
ENSG00000104325	ENSG00000162231	Protein	Protein	PPI
ENSG00000066044	ENSG00000106080	Protein	Protein	PPI
ENSG00000131778	ENSG00000166181	Protein	Protein	PPI
ENSG00000124535	ENSG00000150991	Protein	Protein	PPI
ENSG00000158406	ENSG00000163041	Protein	Protein	PPI
ENSG00000182872	ENSG00000274750	Protein	Protein	PPI
ENSG00000111087	ENSG00000270882	Protein	Protein	PPI
ENSG00000141564	ENSG00000175104	Protein	Protein	PPI
ENSG00000081026	ENSG00000103269	Protein	Protein	PPI
ENSG00000118058	ENSG00000118513	Protein	Protein	PPI
ENSG00000102054	ENSG00000167986	Protein	Protein	PPI
ENSG00000099901	ENSG00000175104	Protein	Protein	PPI
ENSG00000162946	ENSG00000170027	Protein	Protein	PPI
ENSG00000115053	ENSG00000175634	Protein	Protein	PPI
ENSG00000100345	ENSG00000124151	Protein	Protein	PPI
ENSG00000115233	ENSG00000175166	Protein	Protein	PPI
ENSG00000124214	ENSG00000134308	Protein	Protein	PPI
ENSG00000065427	ENSG00000136997	Protein	Protein	PPI
ENSG00000100316	ENSG00000124006	Protein	Protein	PPI
ENSG00000152217	ENSG00000257093	Protein	Protein	PPI
ENSG00000015133	ENSG00000186625	Protein	Protein	PPI
ENSG00000082898	ENSG00000151967	Protein	Protein	PPI
ENSG00000172260	ENSG00000197386	Protein	Protein	PPI
ENSG00000102760	ENSG00000142208	Protein	Protein	PPI
ENSG00000115540	ENSG00000137713	Protein	Protein	PPI
ENSG00000108883	ENSG00000166266	Protein	Protein	PPI
ENSG00000129315	ENSG00000178913	Protein	Protein	PPI
ENSG00000124788	ENSG00000160803	Protein	Protein	PPI
ENSG00000067182	ENSG00000161955	Protein	Protein	PPI
ENSG00000108424	ENSG00000170430	Protein	Protein	PPI
ENSG00000067182	ENSG00000277157	Protein	Protein	PPI
ENSG00000101361	ENSG00000130255	Protein	Protein	PPI
ENSG00000112232	ENSG00000135486	Protein	Protein	PPI
ENSG00000044574	ENSG00000217128	Protein	Protein	PPI
ENSG00000111530	ENSG00000198900	Protein	Protein	PPI
ENSG00000175634	ENSG00000204174	Protein	Protein	PPI
ENSG00000116754	ENSG00000131051	Protein	Protein	PPI
ENSG00000069956	ENSG00000110536	Protein	Protein	PPI
ENSG00000100784	ENSG00000204435	Protein	Protein	PPI
ENSG00000135486	ENSG00000156928	Protein	Protein	PPI
ENSG00000165025	ENSG00000169398	Protein	Protein	PPI
ENSG00000069509	ENSG00000097033	Protein	Protein	PPI
ENSG00000126458	ENSG00000171791	Protein	Protein	PPI
ENSG00000143761	ENSG00000181789	Protein	Protein	PPI
ENSG00000036257	ENSG00000086475	Protein	Protein	PPI
ENSG00000111196	ENSG00000132604	Protein	Protein	PPI
ENSG00000084093	ENSG00000116478	Protein	Protein	PPI
ENSG00000100784	ENSG00000205726	Protein	Protein	PPI
ENSG00000104738	ENSG00000197238	Protein	Protein	PPI
ENSG00000116478	ENSG00000130340	Protein	Protein	PPI
ENSG00000082898	ENSG00000124702	Protein	Protein	PPI
ENSG00000116478	ENSG00000120438	Protein	Protein	PPI
ENSG00000087365	ENSG00000124006	Protein	Protein	PPI
ENSG00000128731	ENSG00000143971	Protein	Protein	PPI
ENSG00000122591	ENSG00000261609	Protein	Protein	PPI
ENSG00000077312	ENSG00000132938	Protein	Protein	PPI
ENSG00000122026	ENSG00000134308	Protein	Protein	PPI
ENSG00000143621	ENSG00000153187	Protein	Protein	PPI
ENSG00000068308	ENSG00000104812	Protein	Protein	PPI
ENSG00000082515	ENSG00000167862	Protein	Protein	PPI
ENSG00000122223	ENSG00000128654	Protein	Protein	PPI
ENSG00000111276	ENSG00000141522	Protein	Protein	PPI
ENSG00000110651	ENSG00000127824	Protein	Protein	PPI
ENSG00000164134	ENSG00000164754	Protein	Protein	PPI
ENSG00000036257	ENSG00000123737	Protein	Protein	PPI
ENSG00000126458	ENSG00000158092	Protein	Protein	PPI
ENSG00000111530	ENSG00000130311	Protein	Protein	PPI
ENSG00000116750	ENSG00000164924	Protein	Protein	PPI
ENSG00000100290	ENSG00000136560	Protein	Protein	PPI
ENSG00000120438	ENSG00000149923	Protein	Protein	PPI
ENSG00000100028	ENSG00000124006	Protein	Protein	PPI
ENSG00000125743	ENSG00000162385	Protein	Protein	PPI
ENSG00000115233	ENSG00000159377	Protein	Protein	PPI
ENSG00000122966	ENSG00000162946	Protein	Protein	PPI
ENSG00000133315	ENSG00000151929	Protein	Protein	PPI
ENSG00000075785	ENSG00000165280	Protein	Protein	PPI
ENSG00000114573	ENSG00000163191	Protein	Protein	PPI
ENSG00000122406	ENSG00000181163	Protein	Protein	PPI
ENSG00000132604	ENSG00000149311	Protein	Protein	PPI
ENSG00000110651	ENSG00000169564	Protein	Protein	PPI
ENSG00000066044	ENSG00000129473	Protein	Protein	PPI
ENSG00000035141	ENSG00000167770	Protein	Protein	PPI
ENSG00000169641	ENSG00000278259	Protein	Protein	PPI
ENSG00000066044	ENSG00000179912	Protein	Protein	PPI
ENSG00000004864	ENSG00000126267	Protein	Protein	PPI
ENSG00000124253	ENSG00000150991	Protein	Protein	PPI
ENSG00000134001	ENSG00000169515	Protein	Protein	PPI
ENSG00000087087	ENSG00000197386	Protein	Protein	PPI
ENSG00000162543	ENSG00000173960	Protein	Protein	PPI
ENSG00000168283	ENSG00000180228	Protein	Protein	PPI
ENSG00000134308	ENSG00000171793	Protein	Protein	PPI
ENSG00000036257	ENSG00000183010	Protein	Protein	PPI
ENSG00000111639	ENSG00000136897	Protein	Protein	PPI
ENSG00000126945	ENSG00000135250	Protein	Protein	PPI
ENSG00000100603	ENSG00000126216	Protein	Protein	PPI
ENSG00000127191	ENSG00000159202	Protein	Protein	PPI
ENSG00000104863	ENSG00000107282	Protein	Protein	PPI
ENSG00000167110	ENSG00000196313	Protein	Protein	PPI
ENSG00000123240	ENSG00000141367	Protein	Protein	PPI
ENSG00000006451	ENSG00000113575	Protein	Protein	PPI
ENSG00000043093	ENSG00000146247	Protein	Protein	PPI
ENSG00000087077	ENSG00000126746	Protein	Protein	PPI
ENSG00000135486	ENSG00000239306	Protein	Protein	PPI
ENSG00000133226	ENSG00000160789	Protein	Protein	PPI
ENSG00000116221	ENSG00000180992	Protein	Protein	PPI
ENSG00000126216	ENSG00000135930	Protein	Protein	PPI
ENSG00000060688	ENSG00000066044	Protein	Protein	PPI
ENSG00000036257	ENSG00000072210	Protein	Protein	PPI
ENSG00000173083	ENSG00000173083	Protein	Protein	PPI
ENSG00000166598	ENSG00000188486	Protein	Protein	PPI
ENSG00000151929	ENSG00000164879	Protein	Protein	PPI
ENSG00000060558	ENSG00000204315	Protein	Protein	PPI
ENSG00000117450	ENSG00000129559	Protein	Protein	PPI
ENSG00000094916	ENSG00000274267	Protein	Protein	PPI
ENSG00000135315	ENSG00000197879	Protein	Protein	PPI
ENSG00000175104	ENSG00000177156	Protein	Protein	PPI
ENSG00000099875	ENSG00000125755	Protein	Protein	PPI
ENSG00000123416	ENSG00000177885	Protein	Protein	PPI
ENSG00000135829	ENSG00000188486	Protein	Protein	PPI
ENSG00000157349	ENSG00000165795	Protein	Protein	PPI
ENSG00000066044	ENSG00000117758	Protein	Protein	PPI
ENSG00000116478	ENSG00000277775	Protein	Protein	PPI
ENSG00000126351	ENSG00000133997	Protein	Protein	PPI
ENSG00000146858	ENSG00000182944	Protein	Protein	PPI
ENSG00000115241	ENSG00000173933	Protein	Protein	PPI
ENSG00000175063	ENSG00000185619	Protein	Protein	PPI
ENSG00000124535	ENSG00000175634	Protein	Protein	PPI
ENSG00000114107	ENSG00000137699	Protein	Protein	PPI
ENSG00000178209	ENSG00000185591	Protein	Protein	PPI
ENSG00000109332	ENSG00000110330	Protein	Protein	PPI
ENSG00000113163	ENSG00000133275	Protein	Protein	PPI
ENSG00000156508	ENSG00000162385	Protein	Protein	PPI
ENSG00000056558	ENSG00000116560	Protein	Protein	PPI
ENSG00000074800	ENSG00000167770	Protein	Protein	PPI
ENSG00000196419	ENSG00000197386	Protein	Protein	PPI
ENSG00000086061	ENSG00000175634	Protein	Protein	PPI
ENSG00000070831	ENSG00000150991	Protein	Protein	PPI
ENSG00000100603	ENSG00000133895	Protein	Protein	PPI
ENSG00000029364	ENSG00000162231	Protein	Protein	PPI
ENSG00000094916	ENSG00000188486	Protein	Protein	PPI
ENSG00000108788	ENSG00000161526	Protein	Protein	PPI
ENSG00000118873	ENSG00000160691	Protein	Protein	PPI
ENSG00000166181	ENSG00000167770	Protein	Protein	PPI
ENSG00000111530	ENSG00000276903	Protein	Protein	PPI
ENSG00000124788	ENSG00000149532	Protein	Protein	PPI
ENSG00000065150	ENSG00000115414	Protein	Protein	PPI
ENSG00000164754	ENSG00000246705	Protein	Protein	PPI
ENSG00000136807	ENSG00000165119	Protein	Protein	PPI
ENSG00000165804	ENSG00000170004	Protein	Protein	PPI
ENSG00000076650	ENSG00000205213	Protein	Protein	PPI
ENSG00000103266	ENSG00000117266	Protein	Protein	PPI
ENSG00000073050	ENSG00000106399	Protein	Protein	PPI
ENSG00000171385	ENSG00000257923	Protein	Protein	PPI
ENSG00000096384	ENSG00000137764	Protein	Protein	PPI
ENSG00000111716	ENSG00000123975	Protein	Protein	PPI
ENSG00000079246	ENSG00000198742	Protein	Protein	PPI
ENSG00000152942	ENSG00000163918	Protein	Protein	PPI
ENSG00000106399	ENSG00000111445	Protein	Protein	PPI
ENSG00000143971	ENSG00000278705	Protein	Protein	PPI
ENSG00000108344	ENSG00000116750	Protein	Protein	PPI
ENSG00000116478	ENSG00000124782	Protein	Protein	PPI
ENSG00000150991	ENSG00000184260	Protein	Protein	PPI
ENSG00000125743	ENSG00000136997	Protein	Protein	PPI
ENSG00000138180	ENSG00000196313	Protein	Protein	PPI
ENSG00000074356	ENSG00000198563	Protein	Protein	PPI
ENSG00000141367	ENSG00000177885	Protein	Protein	PPI
ENSG00000011028	ENSG00000170836	Protein	Protein	PPI
ENSG00000144566	ENSG00000196642	Protein	Protein	PPI
ENSG00000086758	ENSG00000183207	Protein	Protein	PPI
ENSG00000101266	ENSG00000149929	Protein	Protein	PPI
ENSG00000113648	ENSG00000168283	Protein	Protein	PPI
ENSG00000100393	ENSG00000104738	Protein	Protein	PPI
ENSG00000066044	ENSG00000125247	Protein	Protein	PPI
ENSG00000028137	ENSG00000067182	Protein	Protein	PPI
ENSG00000036257	ENSG00000125971	Protein	Protein	PPI
ENSG00000115594	ENSG00000175104	Protein	Protein	PPI
ENSG00000007392	ENSG00000070495	Protein	Protein	PPI
ENSG00000107404	ENSG00000175387	Protein	Protein	PPI
ENSG00000197061	ENSG00000197061	Protein	Protein	PPI
ENSG00000005339	ENSG00000114166	Protein	Protein	PPI
ENSG00000120438	ENSG00000135624	Protein	Protein	PPI
ENSG00000135766	ENSG00000181222	Protein	Protein	PPI
ENSG00000147162	ENSG00000173889	Protein	Protein	PPI
ENSG00000078399	ENSG00000141570	Protein	Protein	PPI
ENSG00000101199	ENSG00000170345	Protein	Protein	PPI
ENSG00000047849	ENSG00000143258	Protein	Protein	PPI
ENSG00000097033	ENSG00000097033	Protein	Protein	PPI
ENSG00000065978	ENSG00000127483	Protein	Protein	PPI
ENSG00000065978	ENSG00000117676	Protein	Protein	PPI
ENSG00000085840	ENSG00000255112	Protein	Protein	PPI
ENSG00000113368	ENSG00000163104	Protein	Protein	PPI
ENSG00000104320	ENSG00000115966	Protein	Protein	PPI
ENSG00000066044	ENSG00000196230	Protein	Protein	PPI
ENSG00000036257	ENSG00000174010	Protein	Protein	PPI
ENSG00000104946	ENSG00000111540	Protein	Protein	PPI
ENSG00000119705	ENSG00000175104	Protein	Protein	PPI
ENSG00000055130	ENSG00000126351	Protein	Protein	PPI
ENSG00000139192	ENSG00000196628	Protein	Protein	PPI
ENSG00000141385	ENSG00000170236	Protein	Protein	PPI
ENSG00000112081	ENSG00000162385	Protein	Protein	PPI
ENSG00000066044	ENSG00000186666	Protein	Protein	PPI
ENSG00000118515	ENSG00000171262	Protein	Protein	PPI
ENSG00000124006	ENSG00000164985	Protein	Protein	PPI
ENSG00000101146	ENSG00000148606	Protein	Protein	PPI
ENSG00000118873	ENSG00000165527	Protein	Protein	PPI
ENSG00000143799	ENSG00000169515	Protein	Protein	PPI
ENSG00000116478	ENSG00000165025	Protein	Protein	PPI
ENSG00000113648	ENSG00000147548	Protein	Protein	PPI
ENSG00000100345	ENSG00000113575	Protein	Protein	PPI
ENSG00000163666	ENSG00000170485	Protein	Protein	PPI
ENSG00000144524	ENSG00000166200	Protein	Protein	PPI
ENSG00000124788	ENSG00000178764	Protein	Protein	PPI
ENSG00000141564	ENSG00000145907	Protein	Protein	PPI
ENSG00000109101	ENSG00000136518	Protein	Protein	PPI
ENSG00000104529	ENSG00000104823	Protein	Protein	PPI
ENSG00000100823	ENSG00000119335	Protein	Protein	PPI
ENSG00000078747	ENSG00000182247	Protein	Protein	PPI
ENSG00000196150	ENSG00000196150	Protein	Protein	PPI
ENSG00000117360	ENSG00000130299	Protein	Protein	PPI
ENSG00000116288	ENSG00000158828	Protein	Protein	PPI
ENSG00000120948	ENSG00000152795	Protein	Protein	PPI
ENSG00000113648	ENSG00000197238	Protein	Protein	PPI
ENSG00000013561	ENSG00000182247	Protein	Protein	PPI
ENSG00000057663	ENSG00000096717	Protein	Protein	PPI
ENSG00000102753	ENSG00000108424	Protein	Protein	PPI
ENSG00000106554	ENSG00000169446	Protein	Protein	PPI
ENSG00000046651	ENSG00000167552	Protein	Protein	PPI
ENSG00000044574	ENSG00000169045	Protein	Protein	PPI
ENSG00000066044	ENSG00000079332	Protein	Protein	PPI
ENSG00000068024	ENSG00000135249	Protein	Protein	PPI
ENSG00000134884	ENSG00000269335	Protein	Protein	PPI
ENSG00000157657	ENSG00000261609	Protein	Protein	PPI
ENSG00000066044	ENSG00000168672	Protein	Protein	PPI
ENSG00000111652	ENSG00000141030	Protein	Protein	PPI
ENSG00000105401	ENSG00000134283	Protein	Protein	PPI
ENSG00000036257	ENSG00000122884	Protein	Protein	PPI
ENSG00000120948	ENSG00000147649	Protein	Protein	PPI
ENSG00000005882	ENSG00000168291	Protein	Protein	PPI
ENSG00000112343	ENSG00000131508	Protein	Protein	PPI
ENSG00000106263	ENSG00000115414	Protein	Protein	PPI
ENSG00000100320	ENSG00000153250	Protein	Protein	PPI
ENSG00000009335	ENSG00000136997	Protein	Protein	PPI
ENSG00000143933	ENSG00000242485	Protein	Protein	PPI
ENSG00000083845	ENSG00000198034	Protein	Protein	PPI
ENSG00000116586	ENSG00000141564	Protein	Protein	PPI
ENSG00000069966	ENSG00000178053	Protein	Protein	PPI
ENSG00000104852	ENSG00000120688	Protein	Protein	PPI
ENSG00000066279	ENSG00000123416	Protein	Protein	PPI
ENSG00000128590	ENSG00000165280	Protein	Protein	PPI
ENSG00000114446	ENSG00000128944	Protein	Protein	PPI
ENSG00000096060	ENSG00000168439	Protein	Protein	PPI
ENSG00000175197	ENSG00000175197	Protein	Protein	PPI
ENSG00000107758	ENSG00000117602	Protein	Protein	PPI
ENSG00000115561	ENSG00000138592	Protein	Protein	PPI
ENSG00000048052	ENSG00000116478	Protein	Protein	PPI
ENSG00000149823	ENSG00000223501	Protein	Protein	PPI
ENSG00000096384	ENSG00000183735	Protein	Protein	PPI
ENSG00000126267	ENSG00000197386	Protein	Protein	PPI
ENSG00000074800	ENSG00000113013	Protein	Protein	PPI
ENSG00000100991	ENSG00000130724	Protein	Protein	PPI
ENSG00000116221	ENSG00000166167	Protein	Protein	PPI
ENSG00000156508	ENSG00000169515	Protein	Protein	PPI
ENSG00000137154	ENSG00000166266	Protein	Protein	PPI
ENSG00000105617	ENSG00000167333	Protein	Protein	PPI
ENSG00000141543	ENSG00000265681	Protein	Protein	PPI
ENSG00000105854	ENSG00000177885	Protein	Protein	PPI
ENSG00000105197	ENSG00000163785	Protein	Protein	PPI
ENSG00000066044	ENSG00000140350	Protein	Protein	PPI
ENSG00000105438	ENSG00000129083	Protein	Protein	PPI
ENSG00000126215	ENSG00000138190	Protein	Protein	PPI
ENSG00000102882	ENSG00000204463	Protein	Protein	PPI
ENSG00000149257	ENSG00000169515	Protein	Protein	PPI
ENSG00000011243	ENSG00000135829	Protein	Protein	PPI
ENSG00000138641	ENSG00000159352	Protein	Protein	PPI
ENSG00000175104	ENSG00000239732	Protein	Protein	PPI
ENSG00000060069	ENSG00000198862	Protein	Protein	PPI
ENSG00000113163	ENSG00000198959	Protein	Protein	PPI
ENSG00000134308	ENSG00000160789	Protein	Protein	PPI
ENSG00000107758	ENSG00000120910	Protein	Protein	PPI
ENSG00000144381	ENSG00000186716	Protein	Protein	PPI
ENSG00000138411	ENSG00000174606	Protein	Protein	PPI
ENSG00000124006	ENSG00000178952	Protein	Protein	PPI
ENSG00000114503	ENSG00000186432	Protein	Protein	PPI
ENSG00000065518	ENSG00000213619	Protein	Protein	PPI
ENSG00000135018	ENSG00000185010	Protein	Protein	PPI
ENSG00000113013	ENSG00000198522	Protein	Protein	PPI
ENSG00000036257	ENSG00000062822	Protein	Protein	PPI
ENSG00000108262	ENSG00000139436	Protein	Protein	PPI
ENSG00000116670	ENSG00000198824	Protein	Protein	PPI
ENSG00000270882	ENSG00000274267	Protein	Protein	PPI
ENSG00000160691	ENSG00000197694	Protein	Protein	PPI
ENSG00000092098	ENSG00000125826	Protein	Protein	PPI
ENSG00000112079	ENSG00000198742	Protein	Protein	PPI
ENSG00000113558	ENSG00000152944	Protein	Protein	PPI
ENSG00000164609	ENSG00000167978	Protein	Protein	PPI
ENSG00000100813	ENSG00000124006	Protein	Protein	PPI
ENSG00000003402	ENSG00000105401	Protein	Protein	PPI
ENSG00000117118	ENSG00000121022	Protein	Protein	PPI
ENSG00000144645	ENSG00000254986	Protein	Protein	PPI
ENSG00000029363	ENSG00000141543	Protein	Protein	PPI
ENSG00000175166	ENSG00000188822	Protein	Protein	PPI
ENSG00000087266	ENSG00000118518	Protein	Protein	PPI
ENSG00000068323	ENSG00000100902	Protein	Protein	PPI
ENSG00000100813	ENSG00000135486	Protein	Protein	PPI
ENSG00000036257	ENSG00000136875	Protein	Protein	PPI
ENSG00000110107	ENSG00000183258	Protein	Protein	PPI
ENSG00000054523	ENSG00000196470	Protein	Protein	PPI
ENSG00000162946	ENSG00000164924	Protein	Protein	PPI
ENSG00000068323	ENSG00000131473	Protein	Protein	PPI
ENSG00000166165	ENSG00000204104	Protein	Protein	PPI
ENSG00000100216	ENSG00000126215	Protein	Protein	PPI
ENSG00000008988	ENSG00000177885	Protein	Protein	PPI
ENSG00000136937	ENSG00000185049	Protein	Protein	PPI
ENSG00000108468	ENSG00000186432	Protein	Protein	PPI
ENSG00000167632	ENSG00000196655	Protein	Protein	PPI
ENSG00000136937	ENSG00000169813	Protein	Protein	PPI
ENSG00000092871	ENSG00000160691	Protein	Protein	PPI
ENSG00000108840	ENSG00000115825	Protein	Protein	PPI
ENSG00000109501	ENSG00000118217	Protein	Protein	PPI
ENSG00000175416	ENSG00000183020	Protein	Protein	PPI
ENSG00000099917	ENSG00000213231	Protein	Protein	PPI
ENSG00000164163	ENSG00000213741	Protein	Protein	PPI
ENSG00000096384	ENSG00000163545	Protein	Protein	PPI
ENSG00000114107	ENSG00000143614	Protein	Protein	PPI
ENSG00000066044	ENSG00000138594	Protein	Protein	PPI
ENSG00000149657	ENSG00000204531	Protein	Protein	PPI
ENSG00000153046	ENSG00000196591	Protein	Protein	PPI
ENSG00000166266	ENSG00000170677	Protein	Protein	PPI
ENSG00000130332	ENSG00000130520	Protein	Protein	PPI
ENSG00000105323	ENSG00000198959	Protein	Protein	PPI
ENSG00000172943	ENSG00000273983	Protein	Protein	PPI
ENSG00000113368	ENSG00000145782	Protein	Protein	PPI
ENSG00000106305	ENSG00000106305	Protein	Protein	PPI
ENSG00000065978	ENSG00000125812	Protein	Protein	PPI
ENSG00000135679	ENSG00000275700	Protein	Protein	PPI
ENSG00000134899	ENSG00000163161	Protein	Protein	PPI
ENSG00000127884	ENSG00000138032	Protein	Protein	PPI
ENSG00000055130	ENSG00000185130	Protein	Protein	PPI
ENSG00000120820	ENSG00000172071	Protein	Protein	PPI
ENSG00000135951	ENSG00000173480	Protein	Protein	PPI
ENSG00000057663	ENSG00000099624	Protein	Protein	PPI
ENSG00000100307	ENSG00000173889	Protein	Protein	PPI
ENSG00000115966	ENSG00000167004	Protein	Protein	PPI
ENSG00000090372	ENSG00000115808	Protein	Protein	PPI
ENSG00000163930	ENSG00000184260	Protein	Protein	PPI
ENSG00000107968	ENSG00000141367	Protein	Protein	PPI
ENSG00000135829	ENSG00000163104	Protein	Protein	PPI
ENSG00000006071	ENSG00000091428	Protein	Protein	PPI
ENSG00000004487	ENSG00000113851	Protein	Protein	PPI
ENSG00000134153	ENSG00000188021	Protein	Protein	PPI
ENSG00000078967	ENSG00000112343	Protein	Protein	PPI
ENSG00000028137	ENSG00000173110	Protein	Protein	PPI
ENSG00000183598	ENSG00000204209	Protein	Protein	PPI
ENSG00000068438	ENSG00000100591	Protein	Protein	PPI
ENSG00000075975	ENSG00000082898	Protein	Protein	PPI
ENSG00000115414	ENSG00000125107	Protein	Protein	PPI
ENSG00000113648	ENSG00000274267	Protein	Protein	PPI
ENSG00000089280	ENSG00000100380	Protein	Protein	PPI
ENSG00000112079	ENSG00000115738	Protein	Protein	PPI
ENSG00000126215	ENSG00000152234	Protein	Protein	PPI
ENSG00000101665	ENSG00000112658	Protein	Protein	PPI
ENSG00000055130	ENSG00000073578	Protein	Protein	PPI
ENSG00000112232	ENSG00000160679	Protein	Protein	PPI
ENSG00000104695	ENSG00000165280	Protein	Protein	PPI
ENSG00000080503	ENSG00000196591	Protein	Protein	PPI
ENSG00000087448	ENSG00000160803	Protein	Protein	PPI
ENSG00000124253	ENSG00000188846	Protein	Protein	PPI
ENSG00000004487	ENSG00000100325	Protein	Protein	PPI
ENSG00000120738	ENSG00000184937	Protein	Protein	PPI
ENSG00000106261	ENSG00000186812	Protein	Protein	PPI
ENSG00000121022	ENSG00000164924	Protein	Protein	PPI
ENSG00000168090	ENSG00000215301	Protein	Protein	PPI
ENSG00000076201	ENSG00000131462	Protein	Protein	PPI
ENSG00000077150	ENSG00000167552	Protein	Protein	PPI
ENSG00000089163	ENSG00000169288	Protein	Protein	PPI
ENSG00000171467	ENSG00000196591	Protein	Protein	PPI
ENSG00000143321	ENSG00000180198	Protein	Protein	PPI
ENSG00000159202	ENSG00000170881	Protein	Protein	PPI
ENSG00000005175	ENSG00000148606	Protein	Protein	PPI
ENSG00000116560	ENSG00000165699	Protein	Protein	PPI
ENSG00000167487	ENSG00000239264	Protein	Protein	PPI
ENSG00000130713	ENSG00000156928	Protein	Protein	PPI
ENSG00000066044	ENSG00000177888	Protein	Protein	PPI
ENSG00000127603	ENSG00000204209	Protein	Protein	PPI
ENSG00000127022	ENSG00000185010	Protein	Protein	PPI
ENSG00000111087	ENSG00000274618	Protein	Protein	PPI
ENSG00000080345	ENSG00000115540	Protein	Protein	PPI
ENSG00000145425	ENSG00000198742	Protein	Protein	PPI
ENSG00000064012	ENSG00000172216	Protein	Protein	PPI
ENSG00000177565	ENSG00000270882	Protein	Protein	PPI
ENSG00000082898	ENSG00000166135	Protein	Protein	PPI
ENSG00000050327	ENSG00000177885	Protein	Protein	PPI
ENSG00000077150	ENSG00000141367	Protein	Protein	PPI
ENSG00000110330	ENSG00000178096	Protein	Protein	PPI
ENSG00000111530	ENSG00000197299	Protein	Protein	PPI
ENSG00000118515	ENSG00000125249	Protein	Protein	PPI
ENSG00000110768	ENSG00000134899	Protein	Protein	PPI
ENSG00000100906	ENSG00000196230	Protein	Protein	PPI
ENSG00000100227	ENSG00000136937	Protein	Protein	PPI
ENSG00000115306	ENSG00000166949	Protein	Protein	PPI
